location,user_id,session_id,duration_hours,energy,start_date,start_time,end_date,end_time,start_hour,end_hour,month,day,duration_minutes,day_type,user_id_num,abs_start,abs_end,arrival_hour
CH200,KR_U109,KR2657,3.4166666666666665,24.3,2022-07-24,10:47:00.0,2022-07-24,14:12:00.0,10,14,July,Sunday,205.0,Weekend,2,2022-07-24T10:47:00.0,2022-07-24T14:12:00.0,10.783333333333333
CH200,KR_U109,KR2658,3.3,23.4,2022-06-09,00:06:00.0,2022-06-09,03:24:00.0,0,3,June,Thursday,198.0,Weekday,2,2022-06-09T00:06:00.0,2022-06-09T03:24:00.0,0.1
CH200,KR_U109,KR2659,3.183333333333333,22.5,2022-05-08,22:05:00.0,2022-05-09,01:16:00.0,22,1,May,Sunday,191.0,Weekend,2,2022-05-08T22:05:00.0,2022-05-09T01:16:00.0,22.083333333333332
CH200,KR_U109,KR2660,2.433333333333333,17.3,2022-05-17,23:27:00.0,2022-05-18,01:53:00.0,23,1,May,Tuesday,146.0,Weekday,2,2022-05-17T23:27:00.0,2022-05-18T01:53:00.0,23.45
CH200,KR_U109,KR2661,2.6333333333333333,18.6,2022-05-29,18:43:00.0,2022-05-29,21:21:00.0,18,21,May,Sunday,158.0,Weekend,2,2022-05-29T18:43:00.0,2022-05-29T21:21:00.0,18.716666666666665
CH200,KR_U109,KR2662,2.216666666666667,15.8,2022-04-15,21:51:00.0,2022-04-16,00:04:00.0,21,0,April,Friday,133.0,Weekday,2,2022-04-15T21:51:00.0,2022-04-16T00:04:00.0,21.85
CH200,KR_U109,KR2663,2.9,20.6,2022-04-25,22:54:00.0,2022-04-26,01:48:00.0,22,1,April,Monday,174.0,Weekday,2,2022-04-25T22:54:00.0,2022-04-26T01:48:00.0,22.9
CH200,KR_U109,KR2664,2.7333333333333334,19.2,2022-03-04,19:57:00.0,2022-03-04,22:41:00.0,19,22,March,Friday,164.0,Weekday,2,2022-03-04T19:57:00.0,2022-03-04T22:41:00.0,19.95
CH200,KR_U109,KR2665,1.85,13.3,2022-03-07,20:00:00.0,2022-03-07,21:51:00.0,20,21,March,Monday,111.0,Weekday,2,2022-03-07T20:00:00.0,2022-03-07T21:51:00.0,20.0
CH200,KR_U109,KR2666,2.3,15.7,2022-03-07,23:03:00.0,2022-03-08,01:21:00.0,23,1,March,Monday,138.0,Weekday,2,2022-03-07T23:03:00.0,2022-03-08T01:21:00.0,23.05
CH200,KR_U109,KR2667,1.85,13.0,2022-03-09,18:46:00.0,2022-03-09,20:37:00.0,18,20,March,Wednesday,111.0,Weekday,2,2022-03-09T18:46:00.0,2022-03-09T20:37:00.0,18.766666666666666
CH200,KR_U109,KR2668,2.1666666666666665,13.9,2022-03-09,21:44:00.0,2022-03-09,23:54:00.0,21,23,March,Wednesday,130.0,Weekday,2,2022-03-09T21:44:00.0,2022-03-09T23:54:00.0,21.733333333333334
CH200,KR_U109,KR2669,3.3333333333333335,23.2,2022-03-14,00:29:00.0,2022-03-14,03:49:00.0,0,3,March,Monday,200.0,Weekday,2,2022-03-14T00:29:00.0,2022-03-14T03:49:00.0,0.48333333333333334
CH200,KR_U109,KR2670,3.316666666666667,21.5,2022-03-15,20:05:00.0,2022-03-15,23:24:00.0,20,23,March,Tuesday,199.0,Weekday,2,2022-03-15T20:05:00.0,2022-03-15T23:24:00.0,20.083333333333332
CH200,KR_U109,KR2671,0.2,1.3,2022-03-17,19:56:00.0,2022-03-17,20:08:00.0,19,20,March,Thursday,12.0,Weekday,2,2022-03-17T19:56:00.0,2022-03-17T20:08:00.0,19.933333333333334
CH200,KR_U109,KR2672,1.2333333333333334,8.8,2022-03-17,20:31:00.0,2022-03-17,21:45:00.0,20,21,March,Thursday,74.0,Weekday,2,2022-03-17T20:31:00.0,2022-03-17T21:45:00.0,20.516666666666666
CH200,KR_U109,KR2673,3.25,21.0,2022-03-19,19:51:00.0,2022-03-19,23:06:00.0,19,23,March,Saturday,195.0,Weekend,2,2022-03-19T19:51:00.0,2022-03-19T23:06:00.0,19.85
CH200,KR_U109,KR2674,0.8166666666666667,5.7,2022-02-03,19:22:00.0,2022-02-03,20:11:00.0,19,20,February,Thursday,49.0,Weekday,2,2022-02-03T19:22:00.0,2022-02-03T20:11:00.0,19.366666666666667
CH200,KR_U109,KR2675,2.3,15.2,2022-02-04,19:57:00.0,2022-02-04,22:15:00.0,19,22,February,Friday,138.0,Weekday,2,2022-02-04T19:57:00.0,2022-02-04T22:15:00.0,19.95
CH200,KR_U109,KR2676,0.5,3.6,2022-02-06,22:14:00.0,2022-02-06,22:44:00.0,22,22,February,Sunday,30.0,Weekend,2,2022-02-06T22:14:00.0,2022-02-06T22:44:00.0,22.233333333333334
CH200,KR_U109,KR2677,1.8333333333333333,9.8,2022-02-06,23:43:00.0,2022-02-07,01:33:00.0,23,1,February,Sunday,110.0,Weekend,2,2022-02-06T23:43:00.0,2022-02-07T01:33:00.0,23.716666666666665
CH200,KR_U109,KR2678,3.316666666666667,21.5,2022-02-08,21:01:00.0,2022-02-09,00:20:00.0,21,0,February,Tuesday,199.0,Weekday,2,2022-02-08T21:01:00.0,2022-02-09T00:20:00.0,21.016666666666666
CH226,KR_U187,KR2727,6.5,45.7,2022-09-21,00:27:00.0,2022-09-21,06:57:00.0,0,6,September,Wednesday,390.0,Weekday,58,2022-09-21T00:27:00.0,2022-09-21T06:57:00.0,0.45
CH226,KR_U187,KR2728,6.583333333333333,46.4,2022-08-10,23:48:00.0,2022-08-11,06:23:00.0,23,6,August,Wednesday,395.0,Weekday,58,2022-08-10T23:48:00.0,2022-08-11T06:23:00.0,23.8
CH226,KR_U187,KR2729,6.35,44.7,2022-08-08,23:12:00.0,2022-08-09,05:33:00.0,23,5,August,Monday,381.0,Weekday,58,2022-08-08T23:12:00.0,2022-08-09T05:33:00.0,23.2
CH226,KR_U187,KR2730,10.033333333333333,44.1,2022-08-07,23:08:00.0,2022-08-08,09:10:00.0,23,9,August,Sunday,602.0,Weekend,58,2022-08-07T23:08:00.0,2022-08-08T09:10:00.0,23.133333333333333
CH226,KR_U187,KR2731,6.25,44.1,2022-08-04,00:19:00.0,2022-08-04,06:34:00.0,0,6,August,Thursday,375.0,Weekday,58,2022-08-04T00:19:00.0,2022-08-04T06:34:00.0,0.31666666666666665
CH226,KR_U187,KR2732,10.65,37.3,2022-06-30,23:31:00.0,2022-07-01,10:10:00.0,23,10,June,Thursday,639.0,Weekday,58,2022-06-30T23:31:00.0,2022-07-01T10:10:00.0,23.516666666666666
CH226,KR_U187,KR2733,5.383333333333334,38.2,2022-07-03,00:24:00.0,2022-07-03,05:47:00.0,0,5,July,Sunday,323.0,Weekend,58,2022-07-03T00:24:00.0,2022-07-03T05:47:00.0,0.4
CH226,KR_U187,KR2734,5.083333333333333,36.0,2022-07-04,01:44:00.0,2022-07-04,06:49:00.0,1,6,July,Monday,305.0,Weekday,58,2022-07-04T01:44:00.0,2022-07-04T06:49:00.0,1.7333333333333334
CH226,KR_U187,KR2735,10.95,35.5,2022-07-08,00:13:00.0,2022-07-08,11:10:00.0,0,11,July,Friday,657.0,Weekday,58,2022-07-08T00:13:00.0,2022-07-08T11:10:00.0,0.21666666666666667
CH226,KR_U187,KR2736,1.1833333333333333,8.3,2022-07-09,02:05:00.0,2022-07-09,03:16:00.0,2,3,July,Saturday,71.0,Weekend,58,2022-07-09T02:05:00.0,2022-07-09T03:16:00.0,2.0833333333333335
CH226,KR_U187,KR2737,10.5,43.9,2022-07-19,23:40:00.0,2022-07-20,10:10:00.0,23,10,July,Tuesday,630.0,Weekday,58,2022-07-19T23:40:00.0,2022-07-20T10:10:00.0,23.666666666666668
CH226,KR_U187,KR2738,10.166666666666666,49.1,2022-07-22,00:00:00.0,2022-07-22,10:10:00.0,0,10,July,Friday,610.0,Weekday,58,2022-07-22T00:00:00.0,2022-07-22T10:10:00.0,0.0
CH226,KR_U187,KR2739,10.433333333333334,46.3,2022-07-23,23:44:00.0,2022-07-24,10:10:00.0,23,10,July,Saturday,626.0,Weekend,58,2022-07-23T23:44:00.0,2022-07-24T10:10:00.0,23.733333333333334
CH226,KR_U187,KR2740,6.866666666666666,48.5,2022-07-29,00:33:00.0,2022-07-29,07:25:00.0,0,7,July,Friday,412.0,Weekday,58,2022-07-29T00:33:00.0,2022-07-29T07:25:00.0,0.55
CH226,KR_U187,KR2741,5.116666666666666,36.0,2022-06-01,23:18:00.0,2022-06-02,04:25:00.0,23,4,June,Wednesday,307.0,Weekday,58,2022-06-01T23:18:00.0,2022-06-02T04:25:00.0,23.3
CH226,KR_U187,KR2742,4.983333333333333,35.6,2022-06-04,23:20:00.0,2022-06-05,04:19:00.0,23,4,June,Saturday,299.0,Weekend,58,2022-06-04T23:20:00.0,2022-06-05T04:19:00.0,23.333333333333332
CH226,KR_U187,KR2743,6.183333333333334,43.6,2022-06-05,23:09:00.0,2022-06-06,05:20:00.0,23,5,June,Sunday,371.0,Weekend,58,2022-06-05T23:09:00.0,2022-06-06T05:20:00.0,23.15
CH226,KR_U187,KR2744,5.216666666666667,36.7,2022-06-06,23:09:00.0,2022-06-07,04:22:00.0,23,4,June,Monday,313.0,Weekday,58,2022-06-06T23:09:00.0,2022-06-07T04:22:00.0,23.15
CH226,KR_U187,KR2745,5.716666666666667,40.6,2022-06-11,23:22:00.0,2022-06-12,05:05:00.0,23,5,June,Saturday,343.0,Weekend,58,2022-06-11T23:22:00.0,2022-06-12T05:05:00.0,23.366666666666667
CH226,KR_U187,KR2746,4.8,34.1,2022-06-16,23:19:00.0,2022-06-17,04:07:00.0,23,4,June,Thursday,288.0,Weekday,58,2022-06-16T23:19:00.0,2022-06-17T04:07:00.0,23.316666666666666
CH226,KR_U187,KR2747,4.8,34.1,2022-06-18,23:33:00.0,2022-06-19,04:21:00.0,23,4,June,Saturday,288.0,Weekend,58,2022-06-18T23:33:00.0,2022-06-19T04:21:00.0,23.55
CH226,KR_U187,KR2748,10.016666666666667,33.6,2022-06-25,23:09:00.0,2022-06-26,09:10:00.0,23,9,June,Saturday,601.0,Weekend,58,2022-06-25T23:09:00.0,2022-06-26T09:10:00.0,23.15
CH226,KR_U187,KR2749,10.016666666666667,36.1,2022-06-26,23:09:00.0,2022-06-27,09:10:00.0,23,9,June,Sunday,601.0,Weekend,58,2022-06-26T23:09:00.0,2022-06-27T09:10:00.0,23.15
CH226,KR_U187,KR2750,5.066666666666666,36.0,2022-06-29,00:50:00.0,2022-06-29,05:54:00.0,0,5,June,Wednesday,304.0,Weekday,58,2022-06-29T00:50:00.0,2022-06-29T05:54:00.0,0.8333333333333334
CH226,KR_U187,KR2751,4.666666666666667,30.1,2022-05-03,23:44:00.0,2022-05-04,04:24:00.0,23,4,May,Tuesday,280.0,Weekday,58,2022-05-03T23:44:00.0,2022-05-04T04:24:00.0,23.733333333333334
CH226,KR_U187,KR2752,5.366666666666666,38.1,2022-05-15,00:44:00.0,2022-05-15,06:06:00.0,0,6,May,Sunday,322.0,Weekend,58,2022-05-15T00:44:00.0,2022-05-15T06:06:00.0,0.7333333333333333
CH226,KR_U187,KR2753,5.183333333333334,35.3,2022-05-15,23:42:00.0,2022-05-16,04:53:00.0,23,4,May,Sunday,311.0,Weekend,58,2022-05-15T23:42:00.0,2022-05-16T04:53:00.0,23.7
CH226,KR_U187,KR2754,6.0,42.4,2022-05-22,01:44:00.0,2022-05-22,07:44:00.0,1,7,May,Sunday,360.0,Weekend,58,2022-05-22T01:44:00.0,2022-05-22T07:44:00.0,1.7333333333333334
CH226,KR_U187,KR2755,4.833333333333333,34.2,2022-05-23,23:03:00.0,2022-05-24,03:53:00.0,23,3,May,Monday,290.0,Weekday,58,2022-05-23T23:03:00.0,2022-05-24T03:53:00.0,23.05
CH226,KR_U187,KR2756,4.783333333333333,33.6,2022-05-25,23:03:00.0,2022-05-26,03:50:00.0,23,3,May,Wednesday,287.0,Weekday,58,2022-05-25T23:03:00.0,2022-05-26T03:50:00.0,23.05
CH226,KR_U187,KR2757,5.066666666666666,35.6,2022-05-27,23:53:00.0,2022-05-28,04:57:00.0,23,4,May,Friday,304.0,Weekday,58,2022-05-27T23:53:00.0,2022-05-28T04:57:00.0,23.883333333333333
CH226,KR_U187,KR2758,5.516666666666667,38.9,2022-05-28,23:00:00.0,2022-05-29,04:31:00.0,23,4,May,Saturday,331.0,Weekend,58,2022-05-28T23:00:00.0,2022-05-29T04:31:00.0,23.0
CH226,KR_U187,KR2759,5.266666666666667,36.1,2022-04-06,23:06:00.0,2022-04-07,04:22:00.0,23,4,April,Wednesday,316.0,Weekday,58,2022-04-06T23:06:00.0,2022-04-07T04:22:00.0,23.1
CH226,KR_U187,KR2760,4.3,30.7,2022-04-10,23:24:00.0,2022-04-11,03:42:00.0,23,3,April,Sunday,258.0,Weekend,58,2022-04-10T23:24:00.0,2022-04-11T03:42:00.0,23.4
CH226,KR_U187,KR2761,5.633333333333334,39.5,2022-04-11,23:31:00.0,2022-04-12,05:09:00.0,23,5,April,Monday,338.0,Weekday,58,2022-04-11T23:31:00.0,2022-04-12T05:09:00.0,23.516666666666666
CH226,KR_U187,KR2762,5.416666666666667,35.6,2022-04-15,23:24:00.0,2022-04-16,04:49:00.0,23,4,April,Friday,325.0,Weekday,58,2022-04-15T23:24:00.0,2022-04-16T04:49:00.0,23.4
CH226,KR_U187,KR2763,4.55,31.5,2022-04-19,23:14:00.0,2022-04-20,03:47:00.0,23,3,April,Tuesday,273.0,Weekday,58,2022-04-19T23:14:00.0,2022-04-20T03:47:00.0,23.233333333333334
CH226,KR_U187,KR2764,4.066666666666666,28.6,2022-04-20,23:41:00.0,2022-04-21,03:45:00.0,23,3,April,Wednesday,244.0,Weekday,58,2022-04-20T23:41:00.0,2022-04-21T03:45:00.0,23.683333333333334
CH226,KR_U187,KR2765,5.616666666666666,39.5,2022-04-24,23:04:00.0,2022-04-25,04:41:00.0,23,4,April,Sunday,337.0,Weekend,58,2022-04-24T23:04:00.0,2022-04-25T04:41:00.0,23.066666666666666
CH226,KR_U187,KR2766,6.166666666666667,43.5,2022-04-25,23:42:00.0,2022-04-26,05:52:00.0,23,5,April,Monday,370.0,Weekday,58,2022-04-25T23:42:00.0,2022-04-26T05:52:00.0,23.7
CH226,KR_U187,KR2767,4.433333333333334,31.0,2022-04-27,23:33:00.0,2022-04-28,03:59:00.0,23,3,April,Wednesday,266.0,Weekday,58,2022-04-27T23:33:00.0,2022-04-28T03:59:00.0,23.55
CH278,KR_U187,KR2842,6.916666666666667,47.6,2022-09-13,23:14:00.0,2022-09-14,06:09:00.0,23,6,September,Tuesday,415.0,Weekday,58,2022-09-13T23:14:00.0,2022-09-14T06:09:00.0,23.233333333333334
CH278,KR_U187,KR2843,6.083333333333333,42.3,2022-09-01,00:06:00.0,2022-09-01,06:11:00.0,0,6,September,Thursday,365.0,Weekday,58,2022-09-01T00:06:00.0,2022-09-01T06:11:00.0,0.1
CH278,KR_U187,KR2844,6.166666666666667,42.8,2022-09-28,00:00:00.0,2022-09-28,06:10:00.0,0,6,September,Wednesday,370.0,Weekday,58,2022-09-28T00:00:00.0,2022-09-28T06:10:00.0,0.0
CH278,KR_U187,KR2845,5.833333333333333,40.3,2022-09-23,00:46:00.0,2022-09-23,06:36:00.0,0,6,September,Friday,350.0,Weekday,58,2022-09-23T00:46:00.0,2022-09-23T06:36:00.0,0.7666666666666667
CH278,KR_U187,KR2846,5.7,39.5,2022-09-22,01:40:00.0,2022-09-22,07:22:00.0,1,7,September,Thursday,342.0,Weekday,58,2022-09-22T01:40:00.0,2022-09-22T07:22:00.0,1.6666666666666665
CH278,KR_U187,KR2847,6.216666666666667,42.9,2022-08-15,00:10:00.0,2022-08-15,06:23:00.0,0,6,August,Monday,373.0,Weekday,58,2022-08-15T00:10:00.0,2022-08-15T06:23:00.0,0.16666666666666666
CH278,KR_U187,KR2848,6.133333333333334,42.1,2022-08-13,23:31:00.0,2022-08-14,05:39:00.0,23,5,August,Saturday,368.0,Weekend,58,2022-08-13T23:31:00.0,2022-08-14T05:39:00.0,23.516666666666666
CH278,KR_U187,KR2849,10.2,44.9,2022-08-01,22:58:00.0,2022-08-02,09:10:00.0,22,9,August,Monday,612.0,Weekday,58,2022-08-01T22:58:00.0,2022-08-02T09:10:00.0,22.966666666666665
CH278,KR_U187,KR2850,6.216666666666667,43.2,2022-08-31,00:18:00.0,2022-08-31,06:31:00.0,0,6,August,Wednesday,373.0,Weekday,58,2022-08-31T00:18:00.0,2022-08-31T06:31:00.0,0.3
CH278,KR_U187,KR2851,5.633333333333334,39.2,2022-08-28,23:44:00.0,2022-08-29,05:22:00.0,23,5,August,Sunday,338.0,Weekend,58,2022-08-28T23:44:00.0,2022-08-29T05:22:00.0,23.733333333333334
CH278,KR_U187,KR2852,6.45,44.5,2022-08-23,23:19:00.0,2022-08-24,05:46:00.0,23,5,August,Tuesday,387.0,Weekday,58,2022-08-23T23:19:00.0,2022-08-24T05:46:00.0,23.316666666666666
CH278,KR_U187,KR2853,10.016666666666667,41.6,2022-08-16,23:09:00.0,2022-08-17,09:10:00.0,23,9,August,Tuesday,601.0,Weekday,58,2022-08-16T23:09:00.0,2022-08-17T09:10:00.0,23.15
CH278,KR_U187,KR2854,6.216666666666667,42.9,2022-08-15,23:21:00.0,2022-08-16,05:34:00.0,23,5,August,Monday,373.0,Weekday,58,2022-08-15T23:21:00.0,2022-08-16T05:34:00.0,23.35
CH278,KR_U187,KR2855,10.05,45.3,2022-07-25,23:07:00.0,2022-07-26,09:10:00.0,23,9,July,Monday,603.0,Weekday,58,2022-07-25T23:07:00.0,2022-07-26T09:10:00.0,23.116666666666667
CH278,KR_U187,KR2856,6.733333333333333,46.7,2022-07-27,00:01:00.0,2022-07-27,06:45:00.0,0,6,July,Wednesday,404.0,Weekday,58,2022-07-27T00:01:00.0,2022-07-27T06:45:00.0,0.016666666666666666
CH278,KR_U187,KR2857,5.066666666666666,34.5,2022-05-31,23:34:00.0,2022-06-01,04:38:00.0,23,4,May,Tuesday,304.0,Weekday,58,2022-05-31T23:34:00.0,2022-06-01T04:38:00.0,23.566666666666666
CH278,KR_U187,KR2858,0.16666666666666666,1.1,2022-06-01,23:06:00.0,2022-06-01,23:16:00.0,23,23,June,Wednesday,10.0,Weekday,58,2022-06-01T23:06:00.0,2022-06-01T23:16:00.0,23.1
CH278,KR_U187,KR2859,4.116666666666666,28.8,2022-06-15,23:05:00.0,2022-06-16,03:12:00.0,23,3,June,Wednesday,246.99999999999997,Weekday,58,2022-06-15T23:05:00.0,2022-06-16T03:12:00.0,23.083333333333332
CH278,KR_U187,KR2860,10.016666666666667,35.1,2022-06-22,23:09:00.0,2022-06-23,09:10:00.0,23,9,June,Wednesday,601.0,Weekday,58,2022-06-22T23:09:00.0,2022-06-23T09:10:00.0,23.15
CH278,KR_U187,KR2861,4.816666666666666,33.2,2022-05-02,23:17:00.0,2022-05-03,04:06:00.0,23,4,May,Monday,289.0,Weekday,58,2022-05-02T23:17:00.0,2022-05-03T04:06:00.0,23.283333333333335
CH278,KR_U187,KR2862,5.416666666666667,37.9,2022-05-05,23:29:00.0,2022-05-06,04:54:00.0,23,4,May,Thursday,325.0,Weekday,58,2022-05-05T23:29:00.0,2022-05-06T04:54:00.0,23.483333333333334
CH278,KR_U187,KR2863,6.116666666666666,41.9,2022-05-08,23:40:00.0,2022-05-09,05:47:00.0,23,5,May,Sunday,367.0,Weekend,58,2022-05-08T23:40:00.0,2022-05-09T05:47:00.0,23.666666666666668
CH278,KR_U187,KR2864,4.016666666666667,27.8,2022-05-10,23:06:00.0,2022-05-11,03:07:00.0,23,3,May,Tuesday,241.0,Weekday,58,2022-05-10T23:06:00.0,2022-05-11T03:07:00.0,23.1
CH278,KR_U187,KR2865,4.75,33.0,2022-05-17,00:26:00.0,2022-05-17,05:11:00.0,0,5,May,Tuesday,285.0,Weekday,58,2022-05-17T00:26:00.0,2022-05-17T05:11:00.0,0.43333333333333335
CH278,KR_U187,KR2866,3.966666666666667,27.5,2022-05-18,23:09:00.0,2022-05-19,03:07:00.0,23,3,May,Wednesday,238.0,Weekday,58,2022-05-18T23:09:00.0,2022-05-19T03:07:00.0,23.15
CH278,KR_U187,KR2867,6.0,39.9,2022-03-31,23:37:00.0,2022-04-01,05:37:00.0,23,5,March,Thursday,360.0,Weekday,58,2022-03-31T23:37:00.0,2022-04-01T05:37:00.0,23.616666666666667
CH278,KR_U187,KR2868,6.05,39.4,2022-04-03,23:05:00.0,2022-04-04,05:08:00.0,23,5,April,Sunday,363.0,Weekend,58,2022-04-03T23:05:00.0,2022-04-04T05:08:00.0,23.083333333333332
CH278,KR_U187,KR2869,6.033333333333333,39.2,2022-04-04,23:17:00.0,2022-04-05,05:19:00.0,23,5,April,Monday,362.0,Weekday,58,2022-04-04T23:17:00.0,2022-04-05T05:19:00.0,23.283333333333335
CH278,KR_U187,KR2870,6.3,42.1,2022-04-07,23:06:00.0,2022-04-08,05:24:00.0,23,5,April,Thursday,378.0,Weekday,58,2022-04-07T23:06:00.0,2022-04-08T05:24:00.0,23.1
CH278,KR_U187,KR2871,5.616666666666666,39.1,2022-04-12,23:24:00.0,2022-04-13,05:01:00.0,23,5,April,Tuesday,337.0,Weekday,58,2022-04-12T23:24:00.0,2022-04-13T05:01:00.0,23.4
CH278,KR_U187,KR2872,6.133333333333334,41.6,2022-04-13,23:03:00.0,2022-04-14,05:11:00.0,23,5,April,Wednesday,368.0,Weekday,58,2022-04-13T23:03:00.0,2022-04-14T05:11:00.0,23.05
CH278,KR_U187,KR2873,5.866666666666666,38.6,2022-04-16,23:18:00.0,2022-04-17,05:10:00.0,23,5,April,Saturday,352.0,Weekend,58,2022-04-16T23:18:00.0,2022-04-17T05:10:00.0,23.3
CH278,KR_U187,KR2874,5.733333333333333,37.2,2022-04-18,23:07:00.0,2022-04-19,04:51:00.0,23,4,April,Monday,344.0,Weekday,58,2022-04-18T23:07:00.0,2022-04-19T04:51:00.0,23.116666666666667
CH278,KR_U187,KR2875,5.8,40.4,2022-04-23,23:15:00.0,2022-04-24,05:03:00.0,23,5,April,Saturday,348.0,Weekend,58,2022-04-23T23:15:00.0,2022-04-24T05:03:00.0,23.25
CH278,KR_U187,KR2876,4.9,34.3,2022-04-28,23:07:00.0,2022-04-29,04:01:00.0,23,4,April,Thursday,294.0,Weekday,58,2022-04-28T23:07:00.0,2022-04-29T04:01:00.0,23.116666666666667
CH278,KR_U187,KR2877,5.416666666666667,36.6,2022-03-10,23:34:00.0,2022-03-11,04:59:00.0,23,4,March,Thursday,325.0,Weekday,58,2022-03-10T23:34:00.0,2022-03-11T04:59:00.0,23.566666666666666
CH278,KR_U187,KR2878,5.483333333333333,37.9,2022-03-12,23:12:00.0,2022-03-13,04:41:00.0,23,4,March,Saturday,329.0,Weekend,58,2022-03-12T23:12:00.0,2022-03-13T04:41:00.0,23.2
CH278,KR_U187,KR2879,5.883333333333334,41.0,2022-03-14,00:05:00.0,2022-03-14,05:58:00.0,0,5,March,Monday,353.0,Weekday,58,2022-03-14T00:05:00.0,2022-03-14T05:58:00.0,0.08333333333333333
CH278,KR_U187,KR2880,6.3,42.7,2022-03-14,23:11:00.0,2022-03-15,05:29:00.0,23,5,March,Monday,378.0,Weekday,58,2022-03-14T23:11:00.0,2022-03-15T05:29:00.0,23.183333333333334
CH278,KR_U187,KR2881,7.4,49.3,2022-03-19,23:38:00.0,2022-03-20,07:02:00.0,23,7,March,Saturday,444.0,Weekend,58,2022-03-19T23:38:00.0,2022-03-20T07:02:00.0,23.633333333333333
CH278,KR_U187,KR2882,6.666666666666667,44.0,2022-03-20,23:06:00.0,2022-03-21,05:46:00.0,23,5,March,Sunday,400.0,Weekend,58,2022-03-20T23:06:00.0,2022-03-21T05:46:00.0,23.1
CH278,KR_U187,KR2883,6.8,45.3,2022-03-22,23:30:00.0,2022-03-23,06:18:00.0,23,6,March,Tuesday,408.0,Weekday,58,2022-03-22T23:30:00.0,2022-03-23T06:18:00.0,23.5
CH278,KR_U187,KR2884,5.833333333333333,38.2,2022-03-23,23:13:00.0,2022-03-24,05:03:00.0,23,5,March,Wednesday,350.0,Weekday,58,2022-03-23T23:13:00.0,2022-03-24T05:03:00.0,23.216666666666665
CH278,KR_U187,KR2885,6.483333333333333,43.2,2022-03-24,23:07:00.0,2022-03-25,05:36:00.0,23,5,March,Thursday,389.0,Weekday,58,2022-03-24T23:07:00.0,2022-03-25T05:36:00.0,23.116666666666667
CH278,KR_U187,KR2886,6.983333333333333,46.0,2022-03-27,00:25:00.0,2022-03-27,07:24:00.0,0,7,March,Sunday,419.0,Weekend,58,2022-03-27T00:25:00.0,2022-03-27T07:24:00.0,0.4166666666666667
CH278,KR_U187,KR2887,5.966666666666667,39.1,2022-03-28,23:42:00.0,2022-03-29,05:40:00.0,23,5,March,Monday,358.0,Weekday,58,2022-03-28T23:42:00.0,2022-03-29T05:40:00.0,23.7
CH278,KR_U187,KR2888,5.766666666666667,40.2,2022-03-30,23:04:00.0,2022-03-31,04:50:00.0,23,4,March,Wednesday,346.0,Weekday,58,2022-03-30T23:04:00.0,2022-03-31T04:50:00.0,23.066666666666666
CH287,KR_U280,KR2893,10.433333333333334,35.8,2022-08-08,05:44:00.0,2022-08-08,16:10:00.0,5,16,August,Monday,626.0,Weekday,30,2022-08-08T05:44:00.0,2022-08-08T16:10:00.0,5.733333333333333
CH287,KR_U280,KR2894,4.966666666666667,22.1,2022-08-07,07:36:00.0,2022-08-07,12:34:00.0,7,12,August,Sunday,298.0,Weekend,30,2022-08-07T07:36:00.0,2022-08-07T12:34:00.0,7.6
CH287,KR_U280,KR2895,10.116666666666667,57.4,2022-08-04,00:03:00.0,2022-08-04,10:10:00.0,0,10,August,Thursday,607.0,Weekday,30,2022-08-04T00:03:00.0,2022-08-04T10:10:00.0,0.05
CH287,KR_U280,KR2896,10.133333333333333,59.9,2022-07-08,03:02:00.0,2022-07-08,13:10:00.0,3,13,July,Friday,608.0,Weekday,30,2022-07-08T03:02:00.0,2022-07-08T13:10:00.0,3.033333333333333
CH287,KR_U280,KR2897,10.05,55.1,2022-07-09,03:29:00.0,2022-07-09,13:32:00.0,3,13,July,Saturday,603.0,Weekend,30,2022-07-09T03:29:00.0,2022-07-09T13:32:00.0,3.4833333333333334
CH287,KR_U280,KR2898,8.816666666666666,2.4,2022-07-11,03:37:00.0,2022-07-11,12:26:00.0,3,12,July,Monday,529.0,Weekday,30,2022-07-11T03:37:00.0,2022-07-11T12:26:00.0,3.6166666666666667
CH287,KR_U280,KR2899,10.433333333333334,31.2,2022-07-16,06:44:00.0,2022-07-16,17:10:00.0,6,17,July,Saturday,626.0,Weekend,30,2022-07-16T06:44:00.0,2022-07-16T17:10:00.0,6.733333333333333
CH287,KR_U280,KR2900,1.8,3.9,2022-07-18,04:47:00.0,2022-07-18,06:35:00.0,4,6,July,Monday,108.0,Weekday,30,2022-07-18T04:47:00.0,2022-07-18T06:35:00.0,4.783333333333333
CH287,KR_U280,KR2901,7.033333333333333,48.1,2022-06-02,03:09:00.0,2022-06-02,10:11:00.0,3,10,June,Thursday,422.0,Weekday,30,2022-06-02T03:09:00.0,2022-06-02T10:11:00.0,3.15
CH287,KR_U280,KR2902,5.933333333333334,40.4,2022-06-04,02:28:00.0,2022-06-04,08:24:00.0,2,8,June,Saturday,356.0,Weekend,30,2022-06-04T02:28:00.0,2022-06-04T08:24:00.0,2.466666666666667
CH287,KR_U280,KR2903,6.25,42.7,2022-06-06,06:24:00.0,2022-06-06,12:39:00.0,6,12,June,Monday,375.0,Weekday,30,2022-06-06T06:24:00.0,2022-06-06T12:39:00.0,6.4
